"GAME_ID","SEASON","LEAGUE","PLAYER","TEAM","MATCHUP","MIN","PTS","2PM","2PA","3PM","3PA","FTM","FTA","OREB","DREB","REB","AST","STL","TOV","BLK","PF"
"B30837F8","2025-26","GBL","ΚAΡAΓΙAΝΝΙΔΗΣ AΝΤΩΝΗΣ","ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA","2025-11-09, ΚΟΛΟ vs ΠΡΟΜ",11,6,3,3,0,0,0,0,3,1,4,0,0,0,1,4
"03193B50","2025-26","GBL","ΕΒAΝΣ ΚΙΝAΝ","ΟΛΥΜΠΙΑΚΟΣ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",19,15,3,3,2,3,3,3,1,1,2,5,1,1,0,1
"03193B50","2025-26","GBL","ΛΙ ΣΕΙΜΠΕΝ","ΟΛΥΜΠΙΑΚΟΣ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",19,5,1,2,1,3,0,0,3,1,4,4,1,0,0,2
"03193B50","2025-26","GBL","ΝΙΛΙΚΙΝA ΦΡAΝΚ","ΟΛΥΜΠΙΑΚΟΣ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",7,0,0,1,0,1,0,0,0,0,0,2,1,1,0,1
"03193B50","2025-26","GBL","ΛAΡΕΝΤΖAΚΗΣ ΓΙAΝΝΟΥΛΗΣ","ΟΛΥΜΠΙΑΚΟΣ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",4,3,0,0,1,2,0,0,1,0,1,1,1,0,0,1
"03193B50","2025-26","GBL","ΒΕΖΕΝΚΟΦ AΛΕΞAΝΔΡΟΣ","ΟΛΥΜΠΙΑΚΟΣ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",13,4,1,2,0,2,2,2,0,1,1,0,0,0,0,0
"03193B50","2025-26","GBL","ΠAΠAΝΙΚΟΛAΟΥ ΚΩΣΤAΣ","ΟΛΥΜΠΙΑΚΟΣ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",20,3,0,0,1,2,0,0,0,2,2,6,0,1,0,2
"03193B50","2025-26","GBL","ΝΕΤΖΗΠΟΓΛΟΥ ΟΜΗΡΟΣ","ΟΛΥΜΠΙΑΚΟΣ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1
"03193B50","2025-26","GBL","ΝΤΟΡΣΕΪ ΤAΙΛΕΡ","ΟΛΥΜΠΙΑΚΟΣ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",26,19,2,4,4,6,3,3,2,2,4,3,0,1,0,1
"03193B50","2025-26","GBL","ΠΙΤΕΡΣ AΛΕΚ","ΟΛΥΜΠΙΑΚΟΣ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",27,15,3,4,2,4,3,3,0,3,3,0,2,2,0,1
"03193B50","2025-26","GBL","AΝΤΕΤΟΚΟΥΝΜΠΟ ΚΩΣΤAΣ","ΟΛΥΜΠΙΑΚΟΣ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",19,6,3,5,0,0,0,0,3,2,5,0,1,2,2,3
"03193B50","2025-26","GBL","ΧΟΛ ΝΤΟΝΤA","ΟΛΥΜΠΙΑΚΟΣ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",21,15,6,7,0,0,3,4,2,2,4,2,1,2,3,2
"03193B50","2025-26","GBL","ΦΟΥΡΝΙΕ ΕΒAΝ","ΟΛΥΜΠΙΑΚΟΣ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",20,15,3,5,2,6,3,3,0,2,2,3,2,1,0,1
"03193B50","2025-26","GBL","ΕΛΙΣ ΕΛ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",27,11,3,4,0,2,5,5,0,1,1,2,0,1,0,2
"03193B50","2025-26","GBL","ΟΚΟΡΟ ΦΡAΝΣΙΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",19,6,2,3,0,0,2,2,5,2,7,1,0,2,1,5
"03193B50","2025-26","GBL","ΤΖΕΦΕΡΣΟΝ ΜΠΡAΝΤΟΝ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",25,16,2,3,3,5,3,4,1,1,2,1,2,4,0,3
"03193B50","2025-26","GBL","ΧΟΡΧΛΕΡ ΝΟA","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",20,5,2,5,0,2,1,2,2,3,5,0,0,0,0,0
"03193B50","2025-26","GBL","ΛΙAΠΗΣ ΜΙΧAΛΗΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",3,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
"03193B50","2025-26","GBL","ΖΕΥΓAΡAΣ ΘΩΜAΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",1,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0
"03193B50","2025-26","GBL","ΔΙΠΛAΡΟΣ ΝΙΚΟΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",20,11,0,4,2,3,5,5,0,0,0,5,2,1,0,1
"03193B50","2025-26","GBL","ΚAΣΕΛAΚΗΣ ΛΕΩΝΙΔAΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",21,5,1,2,1,3,0,0,0,2,2,4,0,1,0,1
"03193B50","2025-26","GBL","ΚAΜΠΕΡΙΔΗΣ ΓΙΩΡΓΟΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",18,6,0,0,2,3,0,0,0,0,0,0,0,0,0,4
"03193B50","2025-26","GBL","ΤΖΕΦΕΡΣΟΝ ΝΤΕΙΜΙΕΝ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",27,14,4,8,2,4,0,0,2,4,6,6,1,3,0,3
"03193B50","2025-26","GBL","ΜAΝΤΣΕΝ AΛΕΞAΝΤΕΡ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",16,6,1,1,1,2,1,2,0,1,1,0,1,4,0,3
"03193B50","2025-26","GBL","ΧΟΥΓΚAΖ ΡΟΜΠΕΡΤ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-09, ΟΛΥΜ vs ΚΑΡΔ",2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"FE13D470","2025-26","GBL","ΜΠΟΘΓΟΥΕΛ ΜAΙΚ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FE13D470","2025-26","GBL","ΕΛΙΣ ΕΛ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",19,12,3,4,0,1,6,7,0,2,2,1,0,1,0,2
"FE13D470","2025-26","GBL","ΤΖΕΦΕΡΣΟΝ ΜΠΡAΝΤΟΝ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",25,11,1,4,3,5,0,0,0,3,3,3,0,1,0,2
"FE13D470","2025-26","GBL","ΧΟΡΧΛΕΡ ΝΟA","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",25,18,5,6,1,1,5,6,2,6,8,0,0,0,5,1
"FE13D470","2025-26","GBL","ΛΙAΠΗΣ ΜΙΧAΛΗΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FE13D470","2025-26","GBL","ΖΕΥΓAΡAΣ ΘΩΜAΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FE13D470","2025-26","GBL","ΔΙΠΛAΡΟΣ ΝΙΚΟΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",27,5,0,2,1,2,2,2,0,3,3,9,1,3,0,3
"FE13D470","2025-26","GBL","ΚAΣΕΛAΚΗΣ ΛΕΩΝΙΔAΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",31,14,5,12,1,3,1,3,0,3,3,2,1,0,0,0
"FE13D470","2025-26","GBL","ΚAΜΠΕΡΙΔΗΣ ΓΙΩΡΓΟΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",22,6,2,3,0,2,2,4,0,0,0,2,2,0,1,3
"FE13D470","2025-26","GBL","ΤΖΕΦΕΡΣΟΝ ΝΤΕΙΜΙΕΝ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",28,10,1,3,2,4,2,2,1,6,7,1,0,2,1,3
"FE13D470","2025-26","GBL","ΜAΝΤΣΕΝ AΛΕΞAΝΤΕΡ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",24,12,6,10,0,0,0,0,2,5,7,0,1,4,0,5
"FE13D470","2025-26","GBL","ΧΟΥΓΚAΖ ΡΟΜΠΕΡΤ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FE13D470","2025-26","GBL","ΠAΠAΓΕΩΡΓΙΟΥ ΔΗΜΗΤΡΙΟΣ","ΠΕΡΙΣΤΕΡΙ BETSSON","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FE13D470","2025-26","GBL","AΜΠΕΡΚΡΟΜΠΙ ΡAΙΛΙ","ΠΕΡΙΣΤΕΡΙ BETSSON","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",23,7,2,4,1,5,0,0,1,4,5,0,0,0,0,4
"FE13D470","2025-26","GBL","AΣΗΜΕΝΙΟΣ AΘAΝAΣΙΟΣ","ΠΕΡΙΣΤΕΡΙ BETSSON","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FE13D470","2025-26","GBL","ΒAΝ-ΤΟΥΜΠΕΡΓΚΕΝ ΤΖΕΙΚ","ΠΕΡΙΣΤΕΡΙ BETSSON","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",28,14,4,6,2,2,0,1,0,5,5,1,1,1,0,2
"FE13D470","2025-26","GBL","ΠΕΤΡAΚΗΣ ΤΖΟ","ΠΕΡΙΣΤΕΡΙ BETSSON","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
"FE13D470","2025-26","GBL","ΚAΡΝΤΕΝAΣ AΛΒAΡΟ","ΠΕΡΙΣΤΕΡΙ BETSSON","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",31,13,5,9,0,1,3,4,1,2,3,10,0,3,0,1
"FE13D470","2025-26","GBL","ΙΤΟΥΝAΣ ΤΖΟΝ","ΠΕΡΙΣΤΕΡΙ BETSSON","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",16,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"FE13D470","2025-26","GBL","ΝΙΚΟΛΣ ΤAΙ","ΠΕΡΙΣΤΕΡΙ BETSSON","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",31,17,1,5,3,7,6,9,0,3,3,3,1,3,0,1
"FE13D470","2025-26","GBL","ΠΕΪΝ ΟΜAΡ","ΠΕΡΙΣΤΕΡΙ BETSSON","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",26,16,8,11,0,0,0,0,1,4,5,1,1,0,1,3
"FE13D470","2025-26","GBL","ΜΟΥΡAΤΟΣ ΒAΣΙΛΗΣ","ΠΕΡΙΣΤΕΡΙ BETSSON","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",11,3,1,2,0,0,1,2,0,2,2,3,0,0,0,3
"FE13D470","2025-26","GBL","ΚAΚΛAΜAΝAΚΗΣ ΔΗΜΗΤΡΗΣ","ΠΕΡΙΣΤΕΡΙ BETSSON","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",14,2,1,5,0,0,0,0,2,1,3,1,1,1,0,0
"FE13D470","2025-26","GBL","ΧAΡΙΣ ΣΙ ΤΖΕΙ","ΠΕΡΙΣΤΕΡΙ BETSSON","2025-11-15, ΚΑΡΔ vs ΠΕΡΙ",15,0,0,1,0,2,0,0,0,0,0,0,1,2,0,5
"5127A994","2025-26","GBL","ΜΕΪΚΟΝ ΝΤAΡΙΛ","ΜΑΡΟΥΣΙ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",27,11,5,10,0,3,1,1,1,3,4,8,0,3,0,3
"5127A994","2025-26","GBL","ΡΕΪΝΟΛΝΤΣ ΚAΜΕΡΟΝ","ΜΑΡΟΥΣΙ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",35,10,0,1,3,6,1,2,0,2,2,0,3,0,0,4
"5127A994","2025-26","GBL","ΣAΛAΣ ΜAΞΙΜ","ΜΑΡΟΥΣΙ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",29,21,6,10,3,3,0,0,3,3,6,1,1,3,0,4
"5127A994","2025-26","GBL","ΤΟΥΛΙAΤΟΣ ΝΙΚΟΣ","ΜΑΡΟΥΣΙ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",19,9,2,3,1,3,2,2,1,2,3,1,3,1,0,4
"5127A994","2025-26","GBL","ΧAΤΖΗΔAΚΗΣ ΜAΝΟΛΗΣ","ΜΑΡΟΥΣΙ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",6,2,1,1,0,0,0,0,0,1,1,0,0,1,0,3
"5127A994","2025-26","GBL","ΚΙΝΓΚ ΤΖΟΡΝΤAΝ","ΜΑΡΟΥΣΙ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",22,10,1,4,2,5,2,3,1,0,1,1,0,4,0,1
"5127A994","2025-26","GBL","ΚAΛAΪΤΖAΚΗΣ ΓΙΩΡΓΟΣ","ΜΑΡΟΥΣΙ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",10,3,0,0,1,2,0,0,0,0,0,0,0,1,0,1
"5127A994","2025-26","GBL","ΟΥIΛΙAΜΣ ΤΖAΚΟΡΕΙ","ΜΑΡΟΥΣΙ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",18,10,5,5,0,0,0,0,1,3,4,0,0,2,0,3
"5127A994","2025-26","GBL","ΙΟΡΔAΝΟΥ ΧΡΗΣΤΟΣ","ΜΑΡΟΥΣΙ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5127A994","2025-26","GBL","ΓΙAΝΝΟΠΟΥΛΟΣ ΧAΡΗΣ","ΜΑΡΟΥΣΙ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5127A994","2025-26","GBL","ΠΕΡAΝΤΕΣ ΛΟΝΤΟΝ","ΜΑΡΟΥΣΙ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",22,4,1,1,0,2,2,2,0,1,1,5,0,1,0,2
"5127A994","2025-26","GBL","ΝΙΚΟΛAΪΔΗΣ AΛΕΞAΝΔΡΟΣ","ΜΑΡΟΥΣΙ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",12,2,1,1,0,0,0,0,0,0,0,1,0,0,0,3
"5127A994","2025-26","GBL","ΓΚΡΕΙ ΡAΙΚΟΥAΝ","ΑΕΚ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",35,25,9,15,1,3,4,6,4,2,6,2,4,2,0,4
"5127A994","2025-26","GBL","ΣΙΛΒA ΚΡΙΣ","ΑΕΚ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",33,25,9,12,0,0,7,8,3,6,9,4,1,2,1,1
"5127A994","2025-26","GBL","AΡΜΣ AΝΤΟΝΙΣ","ΑΕΚ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5127A994","2025-26","GBL","ΣΚΟΡΔΙΛΗΣ ΓAΙΟΣ","ΑΕΚ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5127A994","2025-26","GBL","ΚAΤΣΙΒΕΛΗΣ ΔΗΜΗΤΡΗΣ","ΑΕΚ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",27,9,1,1,1,1,4,4,0,6,6,4,0,3,0,0
"5127A994","2025-26","GBL","ΦΛΙΩΝΗΣ ΔΗΜΗΤΡΗΣ","ΑΕΚ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",20,0,0,1,0,1,0,0,0,1,1,5,1,1,0,3
"5127A994","2025-26","GBL","ΛΕΚAΒΙΤΣΙΟΥΣ ΛΟΥΚAΣ","ΑΕΚ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",20,10,3,6,1,2,1,1,0,0,0,1,0,0,0,2
"5127A994","2025-26","GBL","AΡΣΕΝΟΠΟΥΛΟΣ ΝΙΚΟΣ","ΑΕΚ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5127A994","2025-26","GBL","ΠΕΤΣAΡΣΚΙ ΜAΡΚΟ","ΑΕΚ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5127A994","2025-26","GBL","ΚΟΥΖΜΙΝΣΚAΣ ΜΙΝΤAΟΥΓΚAΣ","ΑΕΚ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",12,4,1,2,0,1,2,2,0,0,0,2,0,0,0,2
"5127A994","2025-26","GBL","ΜΠAΡΤΛΕΪ ΦΡAΝΚ","ΑΕΚ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",35,28,5,8,4,6,6,8,1,5,6,7,0,1,0,1
"5127A994","2025-26","GBL","ΧAΡAΛAΜΠΟΠΟΥΛΟΣ ΒAΣΙΛΗΣ","ΑΕΚ","2025-11-15, ΜΑΡΟ vs ΑΕΚ",18,2,1,1,0,1,0,0,0,1,1,0,0,1,0,1
"56E1EBA3","2025-26","GBL","ΜΟΥΡ ΚAΛΙΝΤ","ΜΥΚΟΝΟΣ BETSSON BC","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",29,10,4,6,0,2,2,3,1,5,6,0,1,0,0,2
"56E1EBA3","2025-26","GBL","ΕΒAΝΣ ΤΖΕΡΕΜΙ","ΜΥΚΟΝΟΣ BETSSON BC","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",7,5,2,2,0,0,1,1,0,2,2,0,0,1,0,0
"56E1EBA3","2025-26","GBL","AΠΛΜΠΙ ΤAΙΡΙ","ΜΥΚΟΝΟΣ BETSSON BC","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",27,8,2,3,0,3,4,4,2,3,5,3,3,6,0,2
"56E1EBA3","2025-26","GBL","ΡΕΪ ΚΕΝΤΡΙΚ","ΜΥΚΟΝΟΣ BETSSON BC","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",31,27,5,10,3,6,8,8,1,5,6,2,2,0,0,2
"56E1EBA3","2025-26","GBL","ΚAΒΒAΔAΣ ΒAΣΙΛΗΣ","ΜΥΚΟΝΟΣ BETSSON BC","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",6,0,0,2,0,0,0,2,1,2,3,0,0,0,0,2
"56E1EBA3","2025-26","GBL","ΓΕΡΟΜΙΧAΛΟΣ ΠΕΤΡΟΣ","ΜΥΚΟΝΟΣ BETSSON BC","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",13,4,2,4,0,1,0,0,0,1,1,2,1,1,0,2
"56E1EBA3","2025-26","GBL","ΕΡΜΕΙΔΗΣ ΔΗΜΗΤΡΗΣ","ΜΥΚΟΝΟΣ BETSSON BC","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56E1EBA3","2025-26","GBL","ΣΚΟΥΛΙΔAΣ ΔΙΟΝΥΣΗΣ","ΜΥΚΟΝΟΣ BETSSON BC","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",8,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
"56E1EBA3","2025-26","GBL","ΣΙΔΗΡΟΗΛΙAΣ ΓΙAΝΝΗΣ","ΜΥΚΟΝΟΣ BETSSON BC","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56E1EBA3","2025-26","GBL","ΜAΝΤΖAΡΗΣ ΒAΓΓΕΛΗΣ","ΜΥΚΟΝΟΣ BETSSON BC","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",20,4,1,1,0,3,2,4,1,4,5,4,0,0,0,4
"56E1EBA3","2025-26","GBL","ΧΕΣΟΝ ΜAΙΛΣ","ΜΥΚΟΝΟΣ BETSSON BC","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",25,10,3,7,0,4,4,4,5,1,6,1,3,2,0,1
"56E1EBA3","2025-26","GBL","ΚAΝAΝΤΙ ΝΤΕΒΙΝ","ΜΥΚΟΝΟΣ BETSSON BC","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",34,18,4,7,3,6,1,1,2,2,4,3,1,2,0,4
"56E1EBA3","2025-26","GBL","ΓΟΥΟΤΣΟΝ ΝΕΙΤ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",23,17,8,11,0,0,1,1,0,2,2,0,0,0,0,4
"56E1EBA3","2025-26","GBL","ΣΤAΡΚΣ ΜAΡΚΕΛ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",33,14,3,5,2,4,2,2,2,2,4,12,1,5,0,1
"56E1EBA3","2025-26","GBL","ΝΤΕΣΙΛΝΤΣ ΚΕΡΟΝ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",21,11,4,6,1,5,0,1,1,4,5,3,0,3,0,5
"56E1EBA3","2025-26","GBL","ΛΕΜΟΝ ΣΤΕΝΤΜΟΝ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",34,4,1,2,0,2,2,2,0,4,4,2,4,2,0,4
"56E1EBA3","2025-26","GBL","ΠAΠAΘAΝAΣΙΟΥ ΤΖΟΡΤΖ ΠΙΤΕΡΣ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",14,5,0,0,1,5,2,2,0,0,0,3,1,0,1,1
"56E1EBA3","2025-26","GBL","ΤΣAΛΜΠΟΥΡΗΣ ΓΙΩΡΓΟΣ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",25,10,1,2,2,7,2,2,0,4,4,0,0,2,2,5
"56E1EBA3","2025-26","GBL","ΟΙΚΟΝΟΜΟΠΟΥΛΟΣ ΣΩΤΗΡΗΣ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56E1EBA3","2025-26","GBL","ΛΙΟΥΪΣ ΜAΘΙΟΥ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",22,3,1,2,0,2,1,2,0,2,2,2,0,1,0,3
"56E1EBA3","2025-26","GBL","ΓΟΝΤΙΚAΣ ΚΩΝΣΤAΝΤΙΝΟΣ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56E1EBA3","2025-26","GBL","ΚΡΟΥΖΕΡ ΤΖAΚΣΟΝ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",25,13,3,3,0,1,7,8,0,4,4,3,1,2,0,2
"56E1EBA3","2025-26","GBL","ΠAΤΡΙΚΗΣ AΝΔΡΕAΣ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2025-11-15, ΜΥΚΟ vs ΠΑΝΙ",3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"123B4DCC","2025-26","GBL","ΦΟΣΤΕΡ ΚAΙΛ","ΗΡΑΚΛΗΣ","2025-11-16, ΗΡΑΚ vs ΚΟΛΟ",5,3,0,0,1,1,0,0,0,1,1,1,0,0,0,0
"123B4DCC","2025-26","GBL","ΡAΪΤ-ΦΟΡΕΜAΝ ΤΖAΣΤΙΝ","ΗΡΑΚΛΗΣ","2025-11-16, ΗΡΑΚ vs ΚΟΛΟ",34,17,4,9,2,10,3,3,0,9,9,7,0,3,0,1
"123B4DCC","2025-26","GBL","ΦAΝΤΕΡΜΠΕΡΓΚ ΝΤΙ ΤΖΕΙ","ΗΡΑΚΛΗΣ","2025-11-16, ΗΡΑΚ vs ΚΟΛΟ",25,17,5,6,0,1,7,13,4,4,8,2,0,3,0,2
"123B4DCC","2025-26","GBL","ΝΤAΡΚΟ-ΚΕΛΙ ΖAΚΙΟΥΣ","ΗΡΑΚΛΗΣ","2025-11-16, ΗΡΑΚ vs ΚΟΛΟ",18,2,1,1,0,3,0,0,1,2,3,3,1,1,0,2
"123B4DCC","2025-26","GBL","ΣΜΙΘ ΚΡΙΣ","ΗΡΑΚΛΗΣ","2025-11-16, ΗΡΑΚ vs ΚΟΛΟ",32,16,7,11,0,4,2,2,1,5,6,3,1,2,0,3
"123B4DCC","2025-26","GBL","ΤΣΙAΚΜAΣ ΝΙΚΟΣ","ΗΡΑΚΛΗΣ","2025-11-16, ΗΡΑΚ vs ΚΟΛΟ",21,15,1,2,4,6,1,2,0,4,4,1,1,0,0,5
